"","index","SubjectID","Session","SessionCode","Trial","ProgFI","ObtFI","Lat","Breakpoint"
"16816",40,24,24,3,41,70,70.36,6.07,35.03
"16817",41,24,24,3,42,70,70.12,15.9,15.9
"16818",42,24,24,3,43,70,70.5,25.53,25.53
"16819",43,24,24,3,44,70,70.16,22.2,22.2
"16820",44,24,24,3,45,70,70.35,14.88,14.88
"16821",45,24,24,3,46,70,70.1,13.19,26.34
"16822",46,24,24,3,47,70,70.25,18.68,18.68
"16823",47,24,24,3,48,70,70.2,14.24,20.26
"16824",48,24,24,3,49,70,70.78,16.16,41.87
"16825",49,24,24,3,50,70,70.16,13.41,38.76
"16826",50,24,24,3,51,70,70.21,24.43,24.43
"16827",51,24,24,3,52,70,70.3,12.51,43.1
"16828",52,24,24,3,53,70,70.13,29.79,29.79
"16829",53,24,24,3,54,70,70.06,13.43,44.59
"16830",54,24,24,3,55,70,70.23,14.63,23.41
"16831",55,24,24,3,56,70,70.79,13.87,24.76
"16832",56,24,24,3,57,70,70.26,17.85,33.71
"16833",57,24,24,3,58,70,70.53,22.73,31.65
"16834",58,24,24,3,59,70,70.11,19.68,46.37
"16835",59,24,24,3,60,70,70.35,23.16,23.16
"16836",60,24,24,3,61,70,71.14,15.1,24.93
"16837",0,25,24,3,1,70,74.58,3.21,32.74
"16838",1,25,24,3,2,70,72.03,12.88,26.86
"16839",2,25,24,3,3,70,70.88,6.07,41.23
"16840",3,25,24,3,4,70,70.22,8.43,22.87
"16841",4,25,24,3,5,70,70.24,9.52,38.56
"16842",5,25,24,3,6,70,70.23,15.64,41.76
"16843",6,25,24,3,7,70,70.27,15,18.43
"16844",7,25,24,3,8,70,70.1,17.1,31.42
"16845",8,25,24,3,9,70,70.02,23.52,25.93
"16846",9,25,24,3,10,70,70.4,16.46,19.84
"16847",10,25,24,3,11,70,70.28,5.03,28.22
"16848",11,25,24,3,12,70,70.46,13.2,25.6
"16849",12,25,24,3,13,70,70.45,11.97,29.56
"16850",13,25,24,3,14,70,70.81,20.88,26.52
"16851",14,25,24,3,15,70,70.92,21.55,21.55
"16852",15,25,24,3,16,70,70.09,22.8,22.8
"16853",16,25,24,3,17,70,70.97,23.12,23.12
"16854",17,25,24,3,18,70,70.07,19.69,34.19
"16855",18,25,24,3,19,70,70.16,13.61,38.15
"16856",19,25,24,3,20,70,70.4,33.53,33.53
"16857",20,25,24,3,21,70,70.29,9.25,28.66
"16858",21,25,24,3,22,70,70.13,26.6,26.6
"16859",22,25,24,3,23,70,70.64,21.42,21.42
"16860",23,25,24,3,24,70,72.03,17.13,33.29
"16861",24,25,24,3,25,70,71.66,18.08,26.35
"16862",25,25,24,3,26,70,71.13,21.36,24.83
"16863",26,25,24,3,27,70,70.31,19.96,35.6
"16864",27,25,24,3,28,70,70.28,18.17,18.17
"16865",28,25,24,3,29,70,70.46,23.95,23.95
"16866",29,25,24,3,30,70,70.05,28.69,28.69
"16867",30,25,24,3,31,70,71.12,18.39,24.08
"16868",31,25,24,3,32,70,70.9,19.62,25.68
"16869",32,25,24,3,33,70,70.42,21.32,21.32
"16870",33,25,24,3,34,70,70.33,15.42,15.42
"16871",34,25,24,3,35,70,70.38,17.27,18.29
"16872",35,25,24,3,36,70,70.3,25.06,25.06
"16873",36,25,24,3,37,70,70.27,14.68,21.22
"16874",37,25,24,3,38,70,70.21,16.01,31.61
"16875",38,25,24,3,39,70,70.16,13.69,26.5
"16876",39,25,24,3,40,70,70.2,24.65,24.65
"16877",40,25,24,3,41,70,70.07,24.93,24.93
"16878",41,25,24,3,42,70,70.66,14.29,22
"16879",42,25,24,3,43,70,71.98,16.76,19.44
"16880",43,25,24,3,44,70,70.5,18.31,19.42
"16881",44,25,24,3,45,70,71.52,25.38,28.09
"16882",45,25,24,3,46,70,70.18,19.26,28.99
"16883",46,25,24,3,47,70,70.16,27.6,27.6
"16884",47,25,24,3,48,70,70.44,14.68,25.17
"16885",48,25,24,3,49,70,70.12,23.86,33.28
"16886",49,25,24,3,50,70,70.16,26.27,26.27
"16887",50,25,24,3,51,70,70.07,19.15,29.69
"16888",51,25,24,3,52,70,70.56,16.95,22.98
"16889",52,25,24,3,53,70,71.68,36.63,36.63
"16890",53,25,24,3,54,70,70.07,28.16,28.16
"16891",54,25,24,3,55,70,73.68,33.75,33.75
"16892",55,25,24,3,56,70,70.02,28.24,30.06
"16893",56,25,24,3,57,70,70.32,24.92,24.92
"16894",57,25,24,3,58,70,70.06,14.79,25.72
"16895",58,25,24,3,59,70,70.27,29.26,29.26
"16896",59,25,24,3,60,70,70.45,15.83,26.72
"16897",60,25,24,3,61,70,70.26,33.56,33.56
"16898",0,26,24,3,1,35,35.5,2.39,12.77
"16899",1,26,24,3,2,35,35.18,12.72,12.72
"16900",2,26,24,3,3,35,35.42,2.82,10.65
"16901",3,26,24,3,4,35,35.46,10.86,16.24
"16902",4,26,24,3,5,35,35.45,18.62,18.62
"16903",5,26,24,3,6,35,35.72,6.63,10.48
"16904",6,26,24,3,7,35,35.4,10.9,17.22
"16905",7,26,24,3,8,35,36.04,10.22,11.36
"16906",8,26,24,3,9,35,35.82,1.08,21.98
"16907",9,26,24,3,10,35,35.31,5.32,19.47
"16908",10,26,24,3,11,35,35.54,18.42,18.42
"16909",11,26,24,3,12,35,35.16,2.95,15.79
"16910",12,26,24,3,13,35,35.74,3.41,18.3
"16911",13,26,24,3,14,35,35.74,7.17,13.64
"16912",14,26,24,3,15,35,35.52,3.4,11.87
"16913",15,26,24,3,16,35,35.07,9.88,17.38
"16914",16,26,24,3,17,35,36.25,3.55,20.02
"16915",17,26,24,3,18,35,35.21,11.96,14.79
"16916",18,26,24,3,19,35,37.53,12.09,12.09
"16917",19,26,24,3,20,35,35.96,2.53,11.97
"16918",20,26,24,3,21,35,35.61,2.54,24.53
"16919",21,26,24,3,22,35,35.37,12.45,14.29
"16920",22,26,24,3,23,35,36.01,7.62,12.13
"16921",23,26,24,3,24,35,35.33,7.85,7.85
"16922",24,26,24,3,25,35,35.96,1.94,5.18
"16923",25,26,24,3,26,35,35.23,8.97,14.17
"16924",26,26,24,3,27,35,35.53,4.14,4.14
"16925",27,26,24,3,28,35,36.14,6.36,16.73
"16926",28,26,24,3,29,35,35.31,4.33,15.69
"16927",29,26,24,3,30,35,35.09,3.99,3.99
"16928",30,26,24,3,31,35,35.22,5.7,6.83
"16929",31,26,24,3,32,35,35.49,10.5,10.5
"16930",32,26,24,3,33,35,35.25,8.65,8.65
"16931",33,26,24,3,34,35,35.21,9.71,17.59
"16932",34,26,24,3,35,35,35.15,3.29,13.5
"16933",35,26,24,3,36,35,35.73,7.2,9.89
"16934",36,26,24,3,37,35,36.41,2.21,11.97
"16935",37,26,24,3,38,35,36.27,2.9,15.16
"16936",38,26,24,3,39,35,35.15,8.42,14.51
"16937",39,26,24,3,40,35,35.66,3.39,7.07
"16938",40,26,24,3,41,35,35.23,4.17,15.11
"16939",41,26,24,3,42,35,35.16,9.61,11.23
"16940",42,26,24,3,43,35,36.05,3.63,6.57
"16941",43,26,24,3,44,35,35.66,11.03,11.03
"16942",44,26,24,3,45,35,36.19,15.09,15.09
"16943",45,26,24,3,46,35,35.24,6.4,12.86
"16944",46,26,24,3,47,35,35.34,4.64,14.31
"16945",47,26,24,3,48,35,35.05,3.11,16.34
"16946",48,26,24,3,49,35,36.19,6.47,6.47
"16947",49,26,24,3,50,35,35.98,1.59,6.67
"16948",50,26,24,3,51,35,35.21,4.19,7.06
"16949",51,26,24,3,52,35,35.5,2.5,25.2
"16950",52,26,24,3,53,35,36.35,17.97,17.97
"16951",53,26,24,3,54,35,35.45,4.28,14.94
"16952",54,26,24,3,55,35,36.07,5.72,8.77
"16953",55,26,24,3,56,35,36.21,3.82,6.04
"16954",56,26,24,3,57,35,35.5,9.68,16.32
"16955",57,26,24,3,58,35,37.49,7.29,13.61
"16956",58,26,24,3,59,35,35.66,8.01,8.01
"16957",59,26,24,3,60,35,35.21,6.76,22.56
"16958",60,26,24,3,61,35,35.26,7.34,13.96
"16959",0,27,24,3,1,70,126.92,8.88,47.89
"16960",1,27,24,3,2,70,70.16,24.26,53.55
"16961",2,27,24,3,3,70,73.82,7.1,36.75
"16962",3,27,24,3,4,70,70.93,3.55,42.57
"16963",4,27,24,3,5,70,71.88,6.78,37.14
"16964",5,27,24,3,6,70,72.55,1.88,42.81
"16965",6,27,24,3,7,70,70.91,0.93,49.34
"16966",7,27,24,3,8,70,82.44,1.36,36.32
"16967",8,27,24,3,9,70,70.04,10.43,50.8
"16968",9,27,24,3,10,70,81.45,2.16,35.32
"16969",10,27,24,3,11,70,70.36,3.28,37.37
"16970",11,27,24,3,12,70,72.84,23.82,23.82
"16971",12,27,24,3,13,70,71,0.61,57.98
"16972",13,27,24,3,14,70,78.73,0.61,38.75
"16973",14,27,24,3,15,70,71.19,7.09,7.09
"16974",15,27,24,3,16,70,83.15,22.51,68.79
"16975",16,27,24,3,17,70,73.51,1.65,21
"16976",17,27,24,3,18,70,76.63,0.15,60.56
"16977",18,27,24,3,19,70,75.13,2.38,27.62
"16978",19,27,24,3,20,70,70.76,2.93,32.65
"16979",20,27,24,3,21,70,88.77,17.08,43.17
"16980",21,27,24,3,22,70,73.86,10.41,47.34
"16981",22,27,24,3,23,70,74.1,0.73,1.08
"16982",23,27,24,3,24,70,76.28,4.57,35.16
"16983",24,27,24,3,25,70,70.33,19.54,56.99
"16984",25,27,24,3,26,70,72.15,32.12,64.2
"16985",26,27,24,3,27,70,90.2,15.89,42.33
"16986",27,27,24,3,28,70,106.57,3.21,27.55
"16987",28,27,24,3,29,70,70.32,6.23,29.28
"16988",29,27,24,3,30,70,96.75,3.23,3.63
"16989",30,27,24,3,31,70,70.13,45.96,45.96
"16990",31,27,24,3,32,70,74.45,19.54,30.74
"16991",32,27,24,3,33,70,90.07,20.88,42.19
"16992",33,27,24,3,34,70,74.91,2.23,17.37
"16993",34,27,24,3,35,70,111.52,21.27,45.99
"16994",35,27,24,3,36,70,74.68,41.27,41.27
"16995",36,27,24,3,37,70,72.09,72.09,72.09
"16996",37,27,24,3,38,70,72.15,10.52,56.93
"16997",38,27,24,3,39,70,78.71,2.28,35.44
"16998",39,27,24,3,40,70,76.93,33.34,33.34
"16999",40,27,24,3,41,70,79.65,3.33,33.73
"17000",41,27,24,3,42,70,70.51,19.85,57.32
"17001",42,27,24,3,43,70,70.2,15.42,69.77
"17002",43,27,24,3,44,70,80.15,5.93,40.09
"17003",44,27,24,3,45,70,76.54,23.65,32.31
"17004",45,27,24,3,46,70,71.41,5.12,28.25
"17005",46,27,24,3,47,70,70.15,48.87,48.87
"17006",47,27,24,3,48,70,151.37,3.73,40.7
"17007",48,27,24,3,49,70,104.77,12.96,64.28
"17008",49,27,24,3,50,70,80.94,14.08,50.93
"17009",50,27,24,3,51,70,70.18,28.06,68.94
"17010",51,27,24,3,52,70,71.14,30.2,38.83
"17011",52,27,24,3,53,70,73.85,4.69,25.79
"17012",53,27,24,3,54,70,98.8,11.41,62.89
"17013",54,27,24,3,55,70,72.35,72.35,72.35
"17014",55,27,24,3,56,70,70.38,3.33,18.61
"17015",56,27,24,3,57,70,79.75,5.42,40.01
"17016",57,27,24,3,58,70,77.6,2.69,57.63
"17017",58,27,24,3,59,70,70.36,23.9,54.51
"17018",59,27,24,3,60,70,86.01,19.45,51.77
"17019",60,27,24,3,61,70,70.12,3.6,30
"17020",0,28,24,3,1,35,37.52,3.6,7.01
"17021",1,28,24,3,2,35,35.27,6.81,21.21
"17022",2,28,24,3,3,35,35.23,6.53,15.96
"17023",3,28,24,3,4,35,35.33,9.14,11.62
"17024",4,28,24,3,5,35,35.11,5.09,15.13
"17025",5,28,24,3,6,35,35.23,9.18,10.72
"17026",6,28,24,3,7,35,35.21,8.27,9.74
"17027",7,28,24,3,8,35,35.58,8.43,9.5
"17028",8,28,24,3,9,35,35.34,3.53,7.85
"17029",9,28,24,3,10,35,35.08,9.89,17.74
"17030",10,28,24,3,11,35,35.04,16.52,16.52
"17031",11,28,24,3,12,35,35.03,10.59,19.98
"17032",12,28,24,3,13,35,35.18,10.12,12.62
"17033",13,28,24,3,14,35,35.17,11.32,11.82
"17034",14,28,24,3,15,35,35.5,13.29,13.29
"17035",15,28,24,3,16,35,35.06,7.41,12.04
"17036",16,28,24,3,17,35,35.4,11.31,23.04
"17037",17,28,24,3,18,35,35.06,9.98,20.18
"17038",18,28,24,3,19,35,35.25,10.21,18.12
"17039",19,28,24,3,20,35,35.14,18.43,22.59
"17040",20,28,24,3,21,35,35.25,8.18,17.37
"17041",21,28,24,3,22,35,35.15,13.49,13.97
"17042",22,28,24,3,23,35,35.19,8.82,15.16
"17043",23,28,24,3,24,35,35.12,14.21,14.21
"17044",24,28,24,3,25,35,35.26,17.02,17.02
"17045",25,28,24,3,26,35,35.07,11.81,19.56
"17046",26,28,24,3,27,35,35.19,8.94,11.44
"17047",27,28,24,3,28,35,35.14,14.16,20.61
"17048",28,28,24,3,29,35,35.21,13.69,13.69
"17049",29,28,24,3,30,35,35.13,10.21,12.27
"17050",30,28,24,3,31,35,35.12,5.88,14.72
"17051",31,28,24,3,32,35,35.08,6.66,17.4
"17052",32,28,24,3,33,35,35.28,15.81,23.76
"17053",33,28,24,3,34,35,35.3,9.01,20.07
"17054",34,28,24,3,35,35,35.02,11.14,13.98
"17055",35,28,24,3,36,35,35.06,13.41,17.74
"17056",36,28,24,3,37,35,35.1,7.91,15.74
"17057",37,28,24,3,38,35,35.21,10.19,11.59
"17058",38,28,24,3,39,35,35.31,4.41,24.22
"17059",39,28,24,3,40,35,35.07,6.83,9.46
"17060",40,28,24,3,41,35,35.18,14.43,19.23
"17061",41,28,24,3,42,35,35.04,8.93,15.48
"17062",42,28,24,3,43,35,35.28,8.18,13.39
"17063",43,28,24,3,44,35,35.08,6.12,17.18
"17064",44,28,24,3,45,35,35.06,6,15.5
"17065",45,28,24,3,46,35,35.14,11.49,14.57
"17066",46,28,24,3,47,35,35.1,7.52,19.28
"17067",47,28,24,3,48,35,35.23,7.63,20
"17068",48,28,24,3,49,35,35.24,9.57,11.26
"17069",49,28,24,3,50,35,35.08,6.62,18.74
"17070",50,28,24,3,51,35,35.12,7.75,9.99
"17071",51,28,24,3,52,35,35.33,13.25,15.98
"17072",52,28,24,3,53,35,35.07,7.19,21.95
"17073",53,28,24,3,54,35,35.13,19.4,23.43
"17074",54,28,24,3,55,35,35.31,7.18,20.1
"17075",55,28,24,3,56,35,35.34,8.24,22.22
"17076",56,28,24,3,57,35,35.31,10.95,10.95
"17077",57,28,24,3,58,35,35.25,10.08,15.48
"17078",58,28,24,3,59,35,35.18,6.4,20.37
"17079",59,28,24,3,60,35,35.07,6.23,12.21
"17080",60,28,24,3,61,35,35.04,11.07,17.6
"17081",0,29,24,3,1,70,70.4,3.58,24.37
"17082",1,29,24,3,2,70,70.45,11.95,26.12
"17083",2,29,24,3,3,70,70.16,16.97,20.22
"17084",3,29,24,3,4,70,70.19,12.9,27.48
"17085",4,29,24,3,5,70,70.04,15.5,15.5
"17086",5,29,24,3,6,70,70.09,17.06,17.06
"17087",6,29,24,3,7,70,70.04,19.29,29.2
"17088",7,29,24,3,8,70,70.06,20.34,21
"17089",8,29,24,3,9,70,70.25,27.04,27.04
"17090",9,29,24,3,10,70,70.03,12.04,23.63
"17091",10,29,24,3,11,70,70.28,15.67,34.83
"17092",11,29,24,3,12,70,70.27,29.56,29.56
"17093",12,29,24,3,13,70,70.41,24.69,25.86
"17094",13,29,24,3,14,70,70.21,16.83,24.27
"17095",14,29,24,3,15,70,70.19,20.92,24.78
"17096",15,29,24,3,16,70,70.22,21.68,22.19
"17097",16,29,24,3,17,70,70.28,24.2,29.3
"17098",17,29,24,3,18,70,70.13,21.97,21.97
"17099",18,29,24,3,19,70,70.12,25.24,25.91
"17100",19,29,24,3,20,70,70.34,20.19,20.19
"17101",20,29,24,3,21,70,70.4,28.4,28.4
"17102",21,29,24,3,22,70,70.05,26.14,26.14
"17103",22,29,24,3,23,70,70.05,23.85,23.85
"17104",23,29,24,3,24,70,70.32,27.44,27.44
"17105",24,29,24,3,25,70,70.21,14.07,22.59
"17106",25,29,24,3,26,70,70.42,16.66,18.13
"17107",26,29,24,3,27,70,70.33,16.36,30.08
"17108",27,29,24,3,28,70,70.32,29.82,29.82
"17109",28,29,24,3,29,70,70.19,40.83,40.83
"17110",29,29,24,3,30,70,70.15,32.81,33.89
"17111",30,29,24,3,31,70,70.37,19.38,19.97
"17112",31,29,24,3,32,70,70.47,22.04,22.04
"17113",32,29,24,3,33,70,70.16,29.1,29.1
"17114",33,29,24,3,34,70,70.17,24.32,24.32
"17115",34,29,24,3,35,70,70.09,24.64,24.64
"17116",35,29,24,3,36,70,70.38,25.26,25.26
"17117",36,29,24,3,37,70,70.09,15.57,22.04
"17118",37,29,24,3,38,70,70.19,22.82,23.42
"17119",38,29,24,3,39,70,70.19,30.63,30.63
"17120",39,29,24,3,40,70,70.26,10.83,24.52
"17121",40,29,24,3,41,70,70.03,30.99,30.99
"17122",41,29,24,3,42,70,70.22,29.5,40.31
"17123",42,29,24,3,43,70,70.44,28.21,31.72
"17124",43,29,24,3,44,70,70.81,25.5,34.87
"17125",44,29,24,3,45,70,70.14,15.03,25.22
"17126",45,29,24,3,46,70,70.15,24.32,24.32
"17127",46,29,24,3,47,70,70.13,25.84,26.68
"17128",47,29,24,3,48,70,70.36,18.15,19.8
"17129",48,29,24,3,49,70,70.06,19.31,25.25
"17130",49,29,24,3,50,70,70.3,28.91,28.91
"17131",50,29,24,3,51,70,70.09,37.55,37.55
"17132",51,29,24,3,52,70,70.44,34.37,34.37
"17133",52,29,24,3,53,70,70.27,24.83,41.42
"17134",53,29,24,3,54,70,70.12,20.07,21.47
"17135",54,29,24,3,55,70,70.2,31.1,31.1
"17136",55,29,24,3,56,70,70.1,18.53,26.93
"17137",56,29,24,3,57,70,70.31,25.5,25.5
"17138",57,29,24,3,58,70,70.07,22.39,27.53
"17139",58,29,24,3,59,70,70.12,29.22,32.75
"17140",59,29,24,3,60,70,70.03,34.05,36.37
"17141",60,29,24,3,61,70,70.52,25.49,25.49
"17142",0,30,24,3,1,35,35.32,2.95,6.09
"17143",1,30,24,3,2,35,35.21,1.14,10.02
"17144",2,30,24,3,3,35,35.24,9.01,15.69
"17145",3,30,24,3,4,35,35.03,1.4,20.74
"17146",4,30,24,3,5,35,35.93,5.55,12.47
"17147",5,30,24,3,6,35,35.22,7.62,12.05
"17148",6,30,24,3,7,35,35.1,11.01,14.88
"17149",7,30,24,3,8,35,35.21,5.83,23.15
"17150",8,30,24,3,9,35,36.22,1.12,17.33
"17151",9,30,24,3,10,35,35.1,8.08,14.7
"17152",10,30,24,3,11,35,36.08,2.78,11.99
"17153",11,30,24,3,12,35,35.06,0.96,7.7
"17154",12,30,24,3,13,35,35.62,5.66,8.06
"17155",13,30,24,3,14,35,35.38,8.65,9.34
"17156",14,30,24,3,15,35,35.68,3.39,17.63
"17157",15,30,24,3,16,35,35.33,2.27,9.57
"17158",16,30,24,3,17,35,35.83,3.96,5.83
"17159",17,30,24,3,18,35,35.2,5.9,6.46
"17160",18,30,24,3,19,35,35.05,12.39,17.75
"17161",19,30,24,3,20,35,35.77,2.26,11.08
"17162",20,30,24,3,21,35,35.06,3.47,11.07
"17163",21,30,24,3,22,35,35.5,3.84,13.28
"17164",22,30,24,3,23,35,35.1,5.72,8.36
"17165",23,30,24,3,24,35,35.14,2.56,12.84
"17166",24,30,24,3,25,35,35.3,2.98,8.85
"17167",25,30,24,3,26,35,35.22,7.96,7.96
"17168",26,30,24,3,27,35,35.36,21.49,25.63
"17169",27,30,24,3,28,35,35.09,3.74,14.11
"17170",28,30,24,3,29,35,35.32,3.22,7.19
"17171",29,30,24,3,30,35,35.16,2.22,23.05
"17172",30,30,24,3,31,35,35.25,7.86,11.4
"17173",31,30,24,3,32,35,35.02,6.04,18.48
"17174",32,30,24,3,33,35,35.43,5.87,8.6
"17175",33,30,24,3,34,35,35.09,4.86,6.54
"17176",34,30,24,3,35,35,35.14,5.32,15.28
"17177",35,30,24,3,36,35,35.22,2.69,12.84
"17178",36,30,24,3,37,35,35.81,1.6,13.2
"17179",37,30,24,3,38,35,35.32,3.74,5.87
"17180",38,30,24,3,39,35,35.24,4.92,15.26
"17181",39,30,24,3,40,35,35.37,16.47,18.94
"17182",40,30,24,3,41,35,36.24,3.59,6.34
"17183",41,30,24,3,42,35,35.29,1.89,10.25
"17184",42,30,24,3,43,35,35.81,6.77,8.51
"17185",43,30,24,3,44,35,35.03,8.02,10.74
"17186",44,30,24,3,45,35,35.57,1.67,13.13
"17187",45,30,24,3,46,35,35.81,3.7,10.92
"17188",46,30,24,3,47,35,36.63,5.05,5.84
"17189",47,30,24,3,48,35,35.3,1.38,4.49
"17190",48,30,24,3,49,35,35.44,6.02,9.8
"17191",49,30,24,3,50,35,35.26,6.99,13.96
"17192",50,30,24,3,51,35,35.03,15.79,19.89
"17193",51,30,24,3,52,35,35.18,5.51,12.17
"17194",52,30,24,3,53,35,35.69,8.39,8.39
"17195",53,30,24,3,54,35,35.16,2.4,5.37
"17196",54,30,24,3,55,35,35.26,2.03,4.7
"17197",55,30,24,3,56,35,35.15,6.04,13.44
"17198",56,30,24,3,57,35,35.65,1.81,7.68
"17199",57,30,24,3,58,35,35.66,7.94,13.92
"17200",58,30,24,3,59,35,35.44,5.65,8.63
"17201",59,30,24,3,60,35,35.14,5.95,8.87
"17202",60,30,24,3,61,35,35.14,4.73,8.29
"17203",0,31,24,3,1,70,70.34,8.25,30.19
"17204",1,31,24,3,2,70,70.28,23.67,29.32
"17205",2,31,24,3,3,70,70.24,14.23,27.63
"17206",3,31,24,3,4,70,70.36,11.15,26.47
"17207",4,31,24,3,5,70,70.22,9.28,30.01
"17208",5,31,24,3,6,70,70.42,20.02,20.02
"17209",6,31,24,3,7,70,70.18,14.49,39.81
"17210",7,31,24,3,8,70,70.35,21.95,22.6
"17211",8,31,24,3,9,70,70.67,21.14,21.83
"17212",9,31,24,3,10,70,70.4,20.85,37.3
"17213",10,31,24,3,11,70,70.05,5.34,34.79
"17214",11,31,24,3,12,70,70.04,21.56,29.53
"17215",12,31,24,3,13,70,70.09,11.19,25.09
"17216",13,31,24,3,14,70,70.1,18.75,38.91
"17217",14,31,24,3,15,70,70.13,20.93,25.62
"17218",15,31,24,3,16,70,70.1,26.92,29.04
"17219",16,31,24,3,17,70,70.08,6.59,19.34
"17220",17,31,24,3,18,70,70.13,10.72,20.28
"17221",18,31,24,3,19,70,70.69,17.9,19.64
"17222",19,31,24,3,20,70,70.32,9.21,20.7
"17223",20,31,24,3,21,70,70.15,5.14,33.51
"17224",21,31,24,3,22,70,70.57,18.46,26.29
"17225",22,31,24,3,23,70,70.33,30.31,30.31
"17226",23,31,24,3,24,70,70.21,28.63,28.63
"17227",24,31,24,3,25,70,70.21,17.16,21.46
"17228",25,31,24,3,26,70,70.02,13.14,14.05
"17229",26,31,24,3,27,70,70.33,48.64,48.64
"17230",27,31,24,3,28,70,70.05,11.93,15.43
"17231",28,31,24,3,29,70,70.09,7.86,23.21
"17232",29,31,24,3,30,70,70.1,10.68,12.89
"17233",30,31,24,3,31,70,70.02,15.23,28.37
"17234",31,31,24,3,32,70,70.21,43.03,43.03
"17235",32,31,24,3,33,70,70.73,10.47,20.87
"17236",33,31,24,3,34,70,70.28,15.75,16.42
"17237",34,31,24,3,35,70,70.03,11.69,22.78
"17238",35,31,24,3,36,70,70.17,28.18,29.82
"17239",36,31,24,3,37,70,70.38,9.72,22.31
"17240",37,31,24,3,38,70,70.24,26.94,26.94
"17241",38,31,24,3,39,70,70.07,19.11,19.11
"17242",39,31,24,3,40,70,70.2,30.17,30.17
"17243",40,31,24,3,41,70,70.25,18.03,20.76
"17244",41,31,24,3,42,70,70.21,18.57,18.57
"17245",42,31,24,3,43,70,70.43,18.37,25.97
"17246",43,31,24,3,44,70,70.16,13.43,32.31
"17247",44,31,24,3,45,70,70.22,22.3,24.29
"17248",45,31,24,3,46,70,70.07,15.71,21.52
"17249",46,31,24,3,47,70,70.04,19.42,22.35
"17250",47,31,24,3,48,70,70.08,33.25,33.25
"17251",48,31,24,3,49,70,70.34,23.72,23.72
"17252",49,31,24,3,50,70,70.3,10.68,20.07
"17253",50,31,24,3,51,70,70.55,29.49,29.49
"17254",51,31,24,3,52,70,70.39,13.79,15.69
"17255",52,31,24,3,53,70,70.62,26.47,29.8
"17256",53,31,24,3,54,70,70.03,25.52,25.52
"17257",54,31,24,3,55,70,70.37,23.09,24.92
"17258",55,31,24,3,56,70,70.36,22.63,28.52
"17259",56,31,24,3,57,70,70.85,12.98,20.84
"17260",57,31,24,3,58,70,70.46,16.4,21.19
"17261",58,31,24,3,59,70,71.05,50.05,50.05
"17262",59,31,24,3,60,70,70.21,11.67,23.79
"17263",60,31,24,3,61,70,70.35,12.11,19.47
"17264",0,32,24,3,1,35,35.46,1.46,17.33
"17265",1,32,24,3,2,35,35.29,5.49,12.81
"17266",2,32,24,3,3,35,35.62,6.61,11.43
"17267",3,32,24,3,4,35,35.28,1.92,11.75
"17268",4,32,24,3,5,35,35.52,10.92,14.11
"17269",5,32,24,3,6,35,35.37,1.6,27.3
"17270",6,32,24,3,7,35,35.55,10.78,10.78
"17271",7,32,24,3,8,35,35.64,12.43,13.58
"17272",8,32,24,3,9,35,35.22,2.46,16.49
"17273",9,32,24,3,10,35,35.54,4.1,7.78
"17274",10,32,24,3,11,35,35.74,12.58,14.55
"17275",11,32,24,3,12,35,35.68,8.33,19.06
"17276",12,32,24,3,13,35,35.26,3.48,13.26
"17277",13,32,24,3,14,35,35.43,1.52,17.59
"17278",14,32,24,3,15,35,35.28,3.91,12.36
"17279",15,32,24,3,16,35,35.21,3.67,23.11
"17280",16,32,24,3,17,35,35.35,7.2,9.97
"17281",17,32,24,3,18,35,35.06,2.48,7.68
"17282",18,32,24,3,19,35,35.32,8.55,10.78
"17283",19,32,24,3,20,35,35.14,5.21,15.16
"17284",20,32,24,3,21,35,35.43,1.57,13.92
"17285",21,32,24,3,22,35,35.3,3.41,10.17
"17286",22,32,24,3,23,35,35.04,23.29,23.29
"17287",23,32,24,3,24,35,35.46,5.9,14.69
"17288",24,32,24,3,25,35,35.61,5.06,13.47
"17289",25,32,24,3,26,35,35.17,2.18,9.58
"17290",26,32,24,3,27,35,35.1,3.72,21.78
"17291",27,32,24,3,28,35,35.17,5.66,9.82
"17292",28,32,24,3,29,35,35.02,2.58,4.53
"17293",29,32,24,3,30,35,35.29,5.58,6.61
"17294",30,32,24,3,31,35,35.31,3.06,6.55
"17295",31,32,24,3,32,35,35.51,2.92,9.94
"17296",32,32,24,3,33,35,35.08,4.18,10.1
"17297",33,32,24,3,34,35,35.2,1.84,16.87
"17298",34,32,24,3,35,35,35.12,7.28,11.59
"17299",35,32,24,3,36,35,35.06,1.33,16.36
"17300",36,32,24,3,37,35,35.43,3.23,11.13
"17301",37,32,24,3,38,35,35.11,25.54,25.54
"17302",38,32,24,3,39,35,35.23,2.17,9.95
"17303",39,32,24,3,40,35,35.06,1.82,11.4
"17304",40,32,24,3,41,35,35.16,1.93,21.43
"17305",41,32,24,3,42,35,35.15,1.95,17.9
"17306",42,32,24,3,43,35,35.21,1.57,24.91
"17307",43,32,24,3,44,35,35.43,2.18,10.57
"17308",44,32,24,3,45,35,35.07,3.11,13.12
"17309",45,32,24,3,46,35,35.21,2.28,16.89
"17310",46,32,24,3,47,35,35.35,4.27,16.71
"17311",47,32,24,3,48,35,35.47,14.3,14.3
"17312",48,32,24,3,49,35,35.57,3.28,12.94
"17313",49,32,24,3,50,35,35.4,3.54,16.37
